10561,ΓΣ,ΠΛ.ΚΛΑΥΘΜΩΝΟΣ       
10562,ΓΣ,ΠΛ.ΣΥΝΤΑΓΜΑΤΟΣ-ΠΛΑΚΑ
10563,ΓΣ,ΠΛ.ΟΜΟΝΟΙΑ-ΜΟΝΑΣΤΗΡΑ
10564,ΓΣ,Λ.ΑΜΑΛΙΑΣ - ΣΥΝΤΑΓΜΑ
10671,ΓΙ,ΠΛ.ΚΑΝΙΓΓΟΣ-ΣΥΝΤΑΓΜΑ
10672,ΓΙ,ΠΛ.ΚΑΝΙΓΓΟΣ-ΣΥΝΤΑΓΜΑ
10673,ΓΙ,ΚΟΛΩΝΑΚΙ            
10674,ΓΥ,ΕΘΝΙΚΟΣ ΚΗΠΟΣ-ΖΑΠΠΕΙ
10675,ΓΥ,ΚΟΛΩΝΑΚΙ-ΕΥΑΓΓΕΛΙΣΜΟ
10676,ΓΥ,ΕΥΑΓΓΕΛΙΣΜΟΣ        
10677,ΓΛ,ΠΛ.ΚΑΝΙΓΓΟΣ-ΣΥΝΤΑΓΜΑ
10678,ΓΛ,ΠΛ.ΚΑΝΙΓΓΟΣ-ΣΥΝΤΑΓΜΑ
10679,ΓΙ,ΠΛ.ΚΑΝΙΓΓΟΣ-ΣΥΝΤΑΓΜΑ
10680,ΓΙ,ΕΞΑΡΧΕΙΑ  (ΑΘΗΝΑ)   
10681,ΓΛ,ΕΞΑΡΧΕΙΑ (ΑΘΗΝΑ)    
10682,ΓΛ,ΙΟΥΛΙΑΝΟΥ-ΔΕΛΗΓΙΑΝ. 
10683,ΓΛ,ΘΕΜΟΣΤΟΚΛΕΟΥΣ-ΔΕΛΗΓ.
11141,ΒΞ,ΚΥΠΡΙΑΔΟΥ (ΑΘΗΝΑ)   
11142,ΒΞ,ΛΑΜΠΡΙΝΗ  (ΑΘΗΝΑ)   
11143,ΒΞ,ΡΙΖΟΥΠΟΛΗ  (ΑΘΗΝΑ)  
11144,ΒΞ,ΚΑΤΩ ΠΑΤΗΣΙΑ        
11145,ΒΞ,ΤΡΕΙΣ ΓΕΦΥΡΕΣ (ΑΘΗΝΑ
11146,ΒΞ,ΓΑΛΑΤΣΙ-ΛΑΜΠΡΙΝΗ    
11147,ΒΞ,ΓΑΛΑΤΣΙ-ΚΑΡΑΓΙΑΝΕΙΚΑ
11251,ΓΛ,ΠΛ.ΑΜΕΡΙΚΗΣ-ΠΛ.ΑΤΤΙΚ
11252,ΓΛ,ΠΛ.ΑΤΤΙΚΗΣ-ΠΛ.ΑΜΕΡΙΚ
11253,ΓΛ,ΚΑΤΩ ΠΑΤΗΣΙΑ        
11254,ΓΛ,ΚΑΤΩ ΠΑΤΗΣΙΑ        
11255,ΑΤ,ΠΛ.ΚΟΛΙΑΤΣΟΥ-ΚΥΨΕΛΗ 
11256,ΑΤ,ΠΛ.ΚΟΛΙΑΤΣΟΥ-ΚΥΨΕΛΗ 
11257,ΑΤ,ΠΛ.ΑΜΕΡΙΚΗΣ-ΚΥΨΕΛΗ  
11361,ΑΤ,ΠΛ.ΑΜΕΡΙΚΗΣ-ΠΛ.ΑΤΤΙΚ
11362,ΑΤ,ΚΥΨΕΛΗ              
11363,ΑΤ,Ν.ΚΥΨΕΛΗ            
11364,ΑΤ,ΑΜΠΕΛΟΚΗΠΟΙ         
11471,ΑΤ,ΝΕΑΠΟΛΗ  ΕΞΑΡΧΕΙΩΝ  
11472,ΑΤ,ΝΕΑΠΟΛΗ ΕΞΑΡΧΕΙΩΝ   
11473,ΑΤ,ΝΕΑΠΟΛΗ ΑΘΗΝΑΣ      
11474,ΑΤ,ΓΚΥΖΗ               
11475,ΑΤ,ΓΚΥΖΗ               
11476,ΑΤ,ΓΚΥΖΗ               
11521,ΓΥ,ΕΥΑΓΓΕΛΙΣΜΟΣ        
11522,ΑΤ,ΑΜΠΕΛΟΚΗΠΟΙ-ΓΚΥΖΗ   
11523,ΑΤ,ΑΜΠΕΛΟΚΗΠΟΙ         
11524,ΑΤ,ΑΜΠΕΛΟΚΗΠΟΙ         
11525,ΒΙ,ΕΛΛΗΝΟΡΡΩΣΩΝ        
11526,ΒΙ,ΕΡΥΘΡΟΣ ΣΤΑΥΡΟΣ     
11527,ΒΙ,ΜΙΧΑΛΑΚΟΠΟΥΛΟΥ      
11528,ΒΙ,ΜΙΧΑΛΑΚΟΠΟΥΛΟΥ      
11631,ΒΣ,ΓΟΥΒΑ               
11632,ΒΣ,ΓΟΥΒΑ               
11633,ΒΣ,ΠΑΓΚΡΑΤΙ            
11634,ΒΣ,ΠΑΓΚΡΑΤΙ            
11635,ΒΣ,ΣΤΑΔΙΟ - ΑΘΗΝΑ      
11636,ΒΣ,1ο ΝΕΚΡΟΤΑΦΕΙΟ ΑΘΗΝΩ
11741,ΒΣ,ΚΟΥΚΑΚΙ             
11742,ΒΣ,ΦΙΛΟΠΠΑΠΟΥ          
11743,ΒΣ,ΚΥΝΟΣΑΡΓΟΥΣ         
11744,ΒΣ,ΝΕΟΣ ΚΟΣΜΟΣ         
11745,ΒΣ,ΝΕΟΣ ΚΟΣΜΟΣ         
11851,ΒΣ,ΘΗΣΕΙΟ              
11852,ΒΣ,ΠΕΤΡΑΛΩΝΑ ΑΝΩ       
11853,ΒΣ,ΠΕΤΡΑΛΩΝΑ ΚΑΤΩ      
11854,ΒΤ,ΡΟΥΦ-ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ 
11855,ΒΤ,ΒΟΤΑΝΙΚΟΣ           
12131,ΑΕ,ΠΕΡΙΣΤΕΡΙ - ΒΙΑΜΑΞ  
12132,ΑΕ,ΠΕΡΙΣΤΕΡΙ-Ν.ΚΟΛΟΚΥΝΘ
12133,ΑΕ,ΝΕΑ ΣΕΠΟΛΙΑ-ΠΕΡΙΣΤΕΡ
12134,ΑΕ,ΠΕΡΙΣΤΕΡΙ           
12135,ΑΕ,ΠΕΡΙΣΤΕΡΙ           
12136,ΑΕ,ΠΕΡΙΣΤΕΡΙ           
12137,ΑΕ,ΠΕΡΙΣΤΕΡΙ-Ν.ΖΩΗ     
12241,ΑΒ,ΑΙΓΑΛΕΩ             
12242,ΑΒ,ΑΙΓΑΛΕΩ - ΣΩΤΗΡΑΚΗ  
12243,ΑΒ,ΑΙΓΑΛΕΩ-ΑΝΑΓΕΝΝΗΣΗ  
12244,ΑΒ,ΑΙΓΑΛΕΩ             
12351,ΑΒ,ΑΓ.ΒΑΡΒΑΡΑ          
12461,ΑΒ,ΧΑΙΔΑΡΙ             
12462,ΑΒ,ΧΑΙΔΑΡΙ-ΔΑΣΟΣ       
13121,ΒΘ,Ν.ΛΙΟΣΙΑ-ΠΑΛΑΤΙΑΝΗ  
13122,ΒΘ,Ν.ΛΙΟΣΙΑ -ΑΓ.ΦΑΝΟΥΡΙ
13123,ΒΘ,Ν.ΛΙΟΣΙΑ            
13231,ΒΘ,ΠΕΤΡΟΥΠΟΛΗ          
13232,ΒΘ,ΠΕΤΡΟΥΠΟΛΗ          
13341,ΒΨ,ΑΝΩ ΛΙΟΣΙΑ          
13342,ΒΨ,ΜΕΝΙΔΙ              
13343,ΒΨ,ΜΕΝΙΔΙ              
13344,ΒΨ,ΑΝΩ ΛΙΟΣΙΑ          
13351,ΒΨ,ΦΥΛΗ                
13451,ΒΘ,ΚΑΜΑΤΕΡΟ  - ΖΕΦΥΡΙ  
13461,ΒΨ,ΖΕΦΥΡΙ              
13501,ΒΨ,ΖΕΦΥΡΙ              
13561,ΒΘ,ΑΓ.ΑΝΑΡΓΥΡΟΙ        
13562,ΒΘ,ΑΓ.ΑΝΑΡΓΥΡΟΙ        
13671,ΒΨ,ΠΑΡΝΗΘΑ-ΦΥΛΗ        
13672,ΒΨ,ΜΕΝΙΔΙ              
13673,ΒΨ,ΜΕΝΙΔΙ              
13674,ΒΨ,ΜΕΝΙΔΙ              
13675,ΒΨ,ΜΕΝΙΔΙ              
13676,ΒΨ,ΜΕΝΙΔΙ              
13677,ΒΨ,ΟΛΥΜΠΙΑΚΟ ΧΩΡΙΟ     
13678,ΒΨ,ΟΛΥΜΠΙΑΚΟ ΧΩΡΙΟ     
13679,ΒΨ,ΟΛΥΜΠΙΑΚΟ ΧΩΡΙΟ     
14121,ΒΝ,ΗΡΑΚΛΕΙΟ-Ν.ΗΡΑΚΛΕΙΟ 
14122,ΒΝ,ΗΡΑΚΛΕΙΟ            
14123,ΒΝ,ΜΕΤΑΜΟΡΦΩΣΗ-ΛΥΚΟΒΡΥΣ
14231,ΒΞ,Ν.ΙΩΝΙΑ-ΙΩΝΙΑ       
14232,ΒΞ,Ν.ΙΩΝΙΑ             
14233,ΒΞ,ΝΕΟΚΤΙΣΤΑ ΝΕΑΠΟΛΕΩΣ 
14234,ΒΞ,Ν.ΙΩΝΙΑ-ΕΛΕΥΘΕΡΟΥΠΟΛ
14235,ΒΞ,Ν.ΙΩΝΙΑ-ΚΑΛΟΓΡΕΖΑ   
14341,ΒΞ,Ν.ΦΙΛΑΔΕΛΦΕΙΑ       
14342,ΒΞ,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ     
14343,ΒΞ,Ν.ΧΑΛΚΗΔΟΝΑ         
14451,ΒΝ,ΜΕΤΑΜΟΡΦΩΣΗ         
14452,ΒΝ,ΜΕΤΑΜΟΡΦΩΣΗ         
14561,ΒΗ,ΚΗΦ.-ΑΓ.ΚΥΡ.-ΣΤ.ΗΣΑΠ
14562,ΒΗ,ΚΗΦΙΣΙΑ             
14563,ΒΗ,ΚΗΦΙΣΙΑ-ΠΟΛΙΤΕΙΑ    
14564,ΒΗ,ΚΗΦΙΣΙΑ Ν.ΚΗΦΗΣΙΑ   
14565,ΒΨ,ΑΓΙΟΣ ΣΤΕΦΑΝΟΣ      
14568,ΒΨ,ΚΡΥΟΝΕΡΙ            
14569,ΒΨ,ΑΝΟΙΞΗ              
14572,ΒΨ,ΔΡΟΣΙΑ              
14574,ΒΨ,ΡΟΔΟΠΟΛΗ            
14575,ΒΨ,ΣΤΑΜΑΤΑ             
14576,ΒΨ,ΔΙΟΝΥΣΟΣ            
14578,ΒΨ,ΕΚΑΛΗ               
14671,ΒΗ,Ν.ΕΡΥΘΡΑΙΑ          
15121,ΑΚ,ΠΕΥΚΗ-Κ.ΠΕΥΚΗ       
15122,ΑΚ,ΜΑΡΟΥΣΙ-ΑΜΑΛΙΕΙΟ ΟΡΦ
15123,ΑΚ,ΜΑΡΟΥΣΙ-Ν.ΦΙΛΟΘΕΗ   
15124,ΑΚ,ΜΑΡΟΥΣΙ             
15125,ΑΚ,ΜΑΡΟΥΣΙ-ΠΑΡΑΔΕΙΣΟΣ  
15126,ΑΚ,ΜΑΡΟΥΣΙ-Ν.ΛΕΣΒΟΣ    
15127,ΑΚ,ΜΕΛΙΣΣΙΑ            
15231,ΑΧ,ΧΑΛΑΝΔΡΙ-ΑΓ.ΒΑΡΒΑΡΑ 
15232,ΑΧ,ΧΑΛΑΝΔΡΙ            
15233,ΑΧ,ΧΑΛΑΝΔΡΙ            
15234,ΑΧ,ΧΑΛΑΝΔΡΙ            
15235,ΑΧ,ΒΡΙΛΗΣΣΙΑ           
15236,ΑΧ,ΠΕΝΤΕΛΗ-Ν.ΠΕΝΤΕΛΗ(ΟΡ
15237,ΒΞ,ΦΙΛΟΘΕΗ             
15238,ΑΧ,ΧΑΛΑΝΔΡΙ            
15341,ΑΧ,ΑΓ.ΠΑΡΑΣΚΕΥΗ-Ν.ΖΩΗ  
15342,ΑΧ,ΑΓ.ΠΑΡΑΣΚΕΥΗ-ΑΓΙΑΝΝΗ
15343,ΑΧ,ΑΓ.ΠΑΡΑΣΚΕΥΗ-ΠΕΥΚΑΚΙ
15344,ΑΠ,ΑΝΘΟΥΣΑ             
15349,ΑΠ,ΑΝΘΟΥΣΑ             
15351,ΑΠ,ΠΑΛΛΗΝΗ             
15354,ΑΠ,ΓΛΥΚΑ ΝΕΡΑ          
15451,ΒΙ,Ν.ΨΥΧΙΚΟ            
15452,ΒΞ,ΨΥΧΙΚΟ-ΑΓ.ΔΗΜΗΤΡΙΟΣ 
15561,ΑΧ,ΧΟΛΑΡΓΟΣ-ΝΑΟΣ ΦΑΝΕΡΩ
15562,ΑΧ,ΧΟΛΑΡΓΟΣ-ΠΛ.ΕΘΝ.ΑΝΤΙ
15669,ΒΙ,ΠΑΠΑΓΟΥ             
15771,ΒΙ,ΖΩΓΡΑΦΟΥ -ΑΝΩ ΙΛΙΣΙΑ
15772,ΒΙ,ΖΩΓΡΑΦΟΥ -ΑΝΩ ΙΛΙΣΙΑ
15773,ΒΙ,ΖΩΓΡΑΦΟΥ-ΓΟΥΔΙ      
15780,ΒΙ,ΠΑΝΕΠΙΣΤΗΜΙΟΥΠΟΛΗ   
16121,ΒΣ,ΚΑΙΣΑΡΙΑΝΗ-ΓΗΠ.Ν.ΗΣΤ
16122,ΒΣ,ΚΑΙΣΑΡΙΑΝΗ-Α.ΚΑΙΣΑΡΙ
16231,ΒΣ,ΒΥΡΩΝ-Ν.ΕΛΒΕΤΙΑ     
16232,ΒΣ,ΒΥΡΩΝΑΣ             
16233,ΒΣ,ΒΥΡΩΝ-ΖΩΟΔΟΧΟΣ ΠΗΓΗ 
16341,ΒΕ,ΗΛΙΟΥΠΟΛΗ-Κ.ΗΛΙΟΥΠΟΛ
16342,ΒΕ,ΗΛΙΟΥΠΟΛΗ-ΑΣΤΥΝΟΜΙΚΑ
16343,ΒΕ,ΗΛΙΟΥΠΟΛΗ-ΑΝ.ΗΛΙΟΥΠΟ
16344,ΒΕ,ΗΛΙΟΥΠΟΛΗ-ΑΝΩ ΗΛΙΟΥΠ
16345,ΒΕ,ΗΛΙΟΥΠΟΛΗ-Α.ΗΛΙΟΥΠΟΛ
16346,ΒΕ,ΗΛΙΟΥΠΟΛΗ-Κ.ΗΛΙΟΥΠΟΛ
16451,ΑΑ,ΑΡΓΥΡΟΥΠΟΛΗ         
16452,ΑΑ,ΑΡΓΥΡΟΥΠΟΛΗ         
16561,ΑΣ,ΓΛΥΦΑΔΑ-Α.ΓΛΥΦΑΔΑ   
16562,ΑΣ,ΓΛΥΦΑΔΑ-ΤΕΡΨΙΘΕΑ    
16671,ΑΣ,ΒΟΥΛΙΑΓΜ.-Μ.ΚΑΒΟΥΡΙ 
16672,ΑΣ,ΒΑΡΗ                
16673,ΑΣ,ΒΟΥΛΑ-ΑΝΩ ΒΟΥΛΑ     
16674,ΑΣ,ΓΛΥΦΑΔΑ             
16675,ΑΣ,ΓΛΥΦΑΔΑ             
16777,ΑΑ,ΕΛΛΗΝΙΚΟ-ΑΓ.ΠΑΡΑΣΚΕΥ
17121,ΒΒ,Ν.ΣΜΥΡΝΗ-ΓΗΠ.ΠΑΝΙΩΝΙ
17122,ΒΒ,Ν.ΣΜΥΡΝΗ            
17123,ΒΒ,Ν.ΣΜΥΡΝΗ-ΠΛ.ΗΡ.ΚΥΠΡΟ
17124,ΒΒ,Ν.ΣΜΥΡΝΗ-ΑΝΩ Ν.ΣΜΥΡΝ
17234,ΒΕ,ΔΑΦΝΗ-Α.ΔΑΦΝΗ       
17235,ΒΕ,ΔΑΦΝΗ               
17236,ΒΕ,ΥΜΗΤΤΟΣ-ΚΑΛΥΚΟΠΟΙΕΙΟ
17237,ΒΕ,ΥΜΗΤΤΟΣ - ΠΑΡ.ΑΛΕΞΑΝ
17341,ΒΕ,ΑΓ.ΔΗΜΗΤΡΙΟΣ        
17342,ΒΕ,ΑΓ.ΔΗΜΗΤΡ.-ΕΘΝ.ΑΝΤΙΣ
17343,ΒΕ,ΑΓ.ΔΗΜΗΤΡΙΟΣ-ΑΝΟΙΞΗ 
17455,ΑΑ,ΑΛΙΜΟΣ-ΚΑΛΑΜΑΚΙ     
17456,ΑΑ,ΑΛΙΜΟΣ-ΕΚΤΕΛΩΝΙΣΤΩΝ 
17561,ΒΒ,Π.ΦΑΛΗΡΟ            
17562,ΒΒ,Π.ΦΑΛΗΡΟ            
17563,ΒΒ,Π.ΦΑΛΗΡΟ            
17564,ΒΒ,Π.ΦΑΛΗΡΟ-ΑΜΦΙΘΕΑ    
17671,ΒΚ,ΚΑΛΛΙΘΕΑ-ΧΑΡΟΚΟΠΟΥ  
17672,ΒΚ,ΚΑΛΛΙΘΕΑ-ΧΑΡΟΚΟΠΟΥ  
17673,ΒΚ,ΚΑΛΛΙΘΕΑ-ΜΕΤΑΜΟΡΦΩΣΗ
17674,ΒΚ,ΚΑΛΛΙΘΕΑ-ΤΖΙΤΖΙΦΙΕΣ 
17675,ΒΚ,ΚΑΛΛΙΘΕΑ-ΑΓ.ΕΛΕΟΥΣΑ 
17676,ΒΚ,ΚΑΛΛΙΘΕΑ-ΠΛ.ΚΑΛΛΙΘΕΑ
17778,ΒΤ,ΤΑΥΡΟΣ              
18010,ΓΑ,ΑΙΓΙΝΑ              
18020,ΠΟ,ΠΟΡΟΣ               
18030,ΠΟ,ΜΕΘΑΝΑ              
18040,ΥΔ,ΥΔΡΑ                
18050,ΣΣ,ΣΠΕΤΣΕΣ             
18120,ΑΖ,ΚΟΡΥΔΑΛ.-ΠΛ.ΕΛΕΥΘΕΡ.
18121,ΑΖ,ΚΟΡΥΔΑΛΛΟΣ-ΦΥΛΑΚΕΣ  
18122,ΑΖ,ΚΟΡΥΔΑΛΛΟΣ-ΧΩΜΑΤΕΡΗ 
18233,ΒΤ,ΑΓ.Ι.ΡΕΝΤΗΣ         
18344,ΒΤ,ΜΟΣΧΑΤΟ             
18345,ΒΤ,ΜΟΣΧΑΤΟ             
18346,ΒΤ,ΜΟΣΧΑΤΟ             
18450,ΑΖ,ΝΙΚΑΙΑ ΑΓ.ΧΡΥΣΟΣΤΟΜΟ
18451,ΑΖ,ΝΙΚΑΙΑ - ΝΕΑΠΟΛΗΣ   
18452,ΑΖ,ΝΙΚΑΙΑ-ΝΕΑΠΟΛΗ      
18453,ΑΖ,ΝΙΚΑΙΑ - ΝΕΑΠΟΛΗΣ   
18454,ΑΖ,ΝΙΚΑΙΑ-ΑΣΠΡΑ ΧΩΜΑΤΑ 
18510,ΑΖ,ΤΕΛΩΝΕΙΟ Α'         
18531,ΑΔ,ΠΕΙΡΑΙΑΣ            
18532,ΑΔ,ΠΕΙΡΑΙΑΣ            
18533,ΑΔ,ΠΕΙΡΑΙΑΣ-ΚΑΣΤΕΛΛΑ   
18534,ΑΔ,ΠΕΙΡΑΙΑΣ-ΠΛ.ΑΛΕΞΑΝΔΡ
18535,ΑΔ,ΠΕΙΡΑΙΑ             
18536,ΑΔ,ΠΕΙΡΑΙΑΣ-ΧΑΤΖΗΚΥΡΙΑΚ
18537,ΑΔ,ΠΕΙΡΑΙΑΣ-ΑΓ.ΝΙΚΟΛΑΟΣ
18538,ΑΔ,ΠΕΙΡΑΙΑΣ-ΧΑΤΖΗΚΥΡΙΑΚ
18539,ΑΔ,ΠΕΙΡΑΙΑΣ-ΚΑΛΛΙΠΟΛΙΣ 
18540,ΑΔ,ΠΕΙΡΑΙΑΣ            
18541,ΑΔ,ΠΕΙΡΑΙΑΣ ΑΠΟΛΛΩΝΟΣ  
18542,ΑΔ,ΠΕΙΡΑΙΕΥΣ-ΚΟΚΚΙΝΙΑ  
18543,ΑΔ,ΠΕΙΡΑΙΑΣ-ΜΑΝΙΑΤΙΚΑ  
18544,ΑΔ,ΝΙΚΑΙΑ-ΠΕΙΡΑΙΑΣ     
18545,ΑΔ,ΠΕΙΡΑΙΑ-ΤΑΜΠΟΥΡΙΑ   
18546,ΑΔ,ΠΕΙΡΑΙΑΣ-ΤΑΜΠΟΥΡΙΑ  
18547,ΑΔ,ΠΕΙΡΑΙΑΣ-Ν.ΦΑΛΗΡΟ   
18648,ΑΖ,ΔΡΑΠΕΤΣΩΝΑ          
18755,ΑΖ,ΚΕΡΑΤΣΙΝΙ           
18756,ΑΖ,ΚΕΡΑΤΣΙΝΙ-ΑΓ.ΓΕΩΡΓ. 
18757,ΑΖ,ΚΕΡΑΤΣΙΝΙ-ΑΜΦΙΑΛΗ   
18758,ΑΖ,ΚΕΡΑΤΣΙΝΙ-ΑΜΦΙΑΛΗ   
18863,ΑΖ,ΠΕΡΑΜΑ              
18900,ΣΛ,ΣΑΛΑΜΙΝΑ            
18901,ΣΛ,ΣΑΛΑΜΙΝΑ            
18902,ΣΛ,ΣΑΛΑΜΙΝΑ            
18903,ΣΛ,ΣΑΛΑΜΙΝΑ            
19001,ΒΖ,ΚΕΡΑΤΕΑ             
19002,ΠΝ,ΠΑΙΑΝΙΑ             
19003,ΠΝ,ΜΑΡΚΟΠΟΥΛΟ          
19004,ΑΠ,ΣΠΑΤΑ               
19005,ΑΩ,ΑΓ.ΑΝΔΡΕΑ-ΖΟΥΜΠΕΡΙ  
19006,ΒΓ,ΝΕΑ ΠΕΡΑΜΟΣ-Μ.ΠΕΥΚΟ 
19007,ΑΩ,ΜΑΡΑΘΩΝΑΣ           
19008,ΘΒ,ΕΡΥΘΡΕΣ             
19009,ΑΩ,ΠΙΚΕΡΜΙ-ΜΑΤΙ        
19010,ΒΖ,ΚΑΛΥΒΙΑ ΘΟΡΙΚΟΥ     
19011,ΒΨ,ΜΑΛΑΚΑΣΑ            
19012,ΠΓ,ΒΙΛΙΑ-ΠΟΡΤΟ ΓΕΡΜΕΝΟ 
19013,ΒΖ,ΣΑΡΩΝΙΔΑ-ΑΝΑΒΥΣΟΣ   
19014,ΒΨ,ΚΑΠΑΝΔΡΙΤΙ-ΒΑΡΝΑΒΑΣ 
19015,ΒΨ,ΩΡΩΠΟΣ-ΚΑΛΑΜΟΣ      
19016,ΑΩ,ΑΡΤΕΜΙΣ  (ΛΟΥΤΣΑ)   
19018,ΠΓ,ΜΑΓΟΥΛΑ             
19100,ΒΓ,ΜΕΓΑΡΑ              
19200,ΠΓ,ΜΑΓΟΥΛΑ             
19300,ΠΓ,ΑΣΠΡΟΠΥΡΓΟΣ         
19400,ΠΝ,ΚΟΡΩΠΙ-KΑΡΕΛΛΑΣ     
19500,ΒΖ,ΛΑΥΡΙΟ              
19600,ΠΓ,ΜΑΝΔΡΑ              
